ZX_WD_1_1,ZX_WD_1_2,ZX_WD_1_3,ZX_WD_1_4,ZX_WD_1_5,ZX_WD_1_6,ZX_HW1_1,ZX_HW2_1,ZD_LCG,ZD_TFG,ZD_JHG,ZD_LLJ,ZD_SPEED
31.000000,44.000000,34.000000,33.000000,34.000000,30.000000,35.000000,36.000000,595.000000,550.000000,600.000000,0.000000,75.000000
31.000000,44.000000,34.000000,33.000000,34.000000,30.000000,35.000000,36.000000,595.000000,550.000000,600.000000,0.000000,75.000000
31.000000,44.000000,34.000000,33.000000,34.000000,30.000000,35.000000,35.999999,595.000000,550.000000,600.000000,0.000000,75.000000
31.000000,44.000000,34.000000,33.000000,34.000000,30.000000,35.000000,35.000000,595.000000,550.000000,600.000000,0.000000,75.000000
31.000000,44.000000,34.000000,33.000000,34.000000,30.000000,34.000000,35.000000,595.000000,550.000000,600.000000,0.000000,76.000000
31.000000,44.000000,34.000000,33.000000,34.000000,30.000000,34.000000,35.000000,595.000000,550.000000,600.000000,0.000000,76.000000
31.000000,44.000000,34.000000,33.000000,34.000000,30.000000,34.000000,35.000000,595.000000,550.000000,600.000000,0.000000,76.000000
31.000000,44.000000,34.000000,33.000000,34.000000,30.000000,34.000000,35.000000,595.000000,550.000000,600.000000,0.000000,76.000000
31.000000,44.000000,34.000000,33.000000,34.000000,30.000000,34.000000,35.000000,595.000000,550.000000,600.000000,0.000000,76.000000
31.000000,44.000000,34.000000,33.000000,34.000000,30.000000,34.000000,35.000000,594.800000,550.000000,600.000000,0.000000,76.000000
31.000000,44.000000,34.000000,33.000000,34.000000,30.000000,34.000000,35.000000,594.200001,550.000000,600.000000,0.000000,75.799999
31.000000,44.000000,34.000000,33.000000,34.000000,30.000000,34.000000,35.000000,595.000000,550.000000,600.000000,0.000000,75.000000
31.000000,44.000000,34.000000,33.000000,34.000000,30.000000,34.000000,35.000000,595.000000,550.000000,600.000000,0.000000,75.000000
31.000000,44.000000,34.000000,33.000000,34.000000,30.000000,34.000000,35.000000,595.000000,550.000000,600.000000,0.000000,75.000000
31.000000,44.000000,34.000000,33.000000,34.000000,30.000000,34.000000,35.000000,595.000000,550.000000,600.000000,0.000000,74.000000
31.000000,44.000000,34.000000,33.000000,34.000000,30.000000,34.000000,35.000000,594.000000,550.000000,600.000000,0.000000,74.000000
31.000000,44.000000,34.000000,33.000000,34.000000,30.000000,34.000000,35.000000,594.000000,550.000000,600.000000,0.000000,74.000000
32.000000,44.000000,34.000000,33.000000,33.000000,30.000000,34.000000,35.000000,594.000000,550.000000,600.000000,0.000000,74.000000
32.000000,44.000000,34.000000,33.000000,33.000000,30.000000,34.000000,35.000000,594.000000,550.000000,600.000000,0.000000,73.655172
32.000000,44.000000,34.000000,33.000000,33.000000,30.000000,34.000000,35.000000,594.000000,550.000000,600.000000,0.000000,73.310345
32.000000,44.000000,34.000000,33.000000,33.000000,30.000000,34.000000,35.000000,592.655166,550.000000,597.655162,1.827594,72.896551
32.000000,44.000000,34.000000,33.000000,33.000000,30.000000,34.000000,35.000000,579.206897,550.000000,574.206898,20.103447,71.862069
32.000000,44.000000,34.000000,33.000000,33.000000,30.000000,34.000000,35.000000,565.758629,550.000000,550.758635,38.379300,70.827587
32.000000,44.000000,34.000000,33.000000,33.000000,30.000000,34.000000,35.000000,554.233334,550.000000,532.000000,51.233334,69.166667
32.000000,44.000000,34.000000,33.000000,33.000000,30.000000,34.000000,35.000000,550.400002,550.000000,532.000000,42.400004,65.000002
32.000000,44.000000,34.000000,33.000000,33.000000,30.000000,34.000000,35.000000,546.566666,550.000000,532.000000,33.566664,60.833332
32.000000,44.000000,34.000000,33.000000,33.000000,30.000000,34.000000,35.000000,542.733334,550.000000,532.000000,24.733334,56.666667
32.000000,44.000000,34.000000,33.000000,33.000000,30.000000,34.000000,35.000000,538.900002,550.000000,532.000000,15.900004,52.500002
32.000000,44.000000,34.000000,33.000000,33.000000,30.000000,34.000000,35.000000,535.066666,550.000000,532.000000,7.066664,48.333332
32.000000,44.071429,34.000000,33.000000,33.000000,30.000000,34.000000,35.000000,535.928570,550.000000,536.857141,3.999999,44.357143
32.000000,44.428572,34.000000,33.000000,33.000000,30.000000,34.000000,35.000000,555.571440,550.000000,561.142871,24.000011,41.142855
32.000000,44.785714,34.000000,33.000000,33.000000,30.000000,34.000000,35.000000,575.214290,550.000000,585.428577,44.000004,37.928571
32.000000,45.000000,34.000000,33.000000,33.000000,30.000000,34.000000,35.000000,587.357143,550.000000,600.000000,54.071429,35.857143
32.000000,45.000000,34.000000,33.000000,33.000000,30.000000,34.000000,35.000000,588.250000,550.000000,600.000000,49.249998,35.500000
32.000000,45.000000,34.000000,33.000000,33.000000,30.000000,34.000000,35.000000,589.142857,550.000000,600.000000,44.428571,35.142857
32.000000,45.000000,34.000000,33.000000,33.000000,30.000000,34.000000,35.000000,590.035715,550.000000,600.000000,39.607139,34.785714
32.000000,45.000000,34.000000,33.000000,33.000000,30.000000,34.000000,35.000000,590.928572,550.000000,600.000000,34.785712,34.428571
32.000000,45.000000,34.000000,33.000000,33.000000,30.000000,34.000000,35.000000,591.821429,550.000000,600.000000,29.964285,34.071429
32.000000,45.000000,34.000000,33.000000,34.000000,30.000000,34.000000,35.000000,594.000000,551.000000,600.000000,15.407405,32.962963
32.000000,45.000000,34.000000,33.000000,34.000000,30.000000,34.000000,35.000000,594.000000,551.000000,600.000000,9.481482,32.592593
32.000000,45.000000,34.000000,33.000000,34.000000,30.000000,34.000000,35.000000,594.000000,551.000000,600.000000,3.555554,32.222222
32.000000,45.000000,34.000000,33.000000,34.000000,30.000000,34.000000,35.000000,594.000000,551.000000,600.000000,0.000000,31.888889
32.000000,45.000000,34.000000,33.000000,34.000000,30.000000,34.000000,35.000000,594.000000,551.000000,600.000000,0.000000,31.611111
32.000000,45.000000,34.000000,33.000000,34.000000,30.000000,34.000000,35.000000,594.000000,551.000000,600.000000,0.000000,31.333333
32.000000,45.000000,34.000000,33.000000,34.000000,30.000000,34.000000,35.000000,594.000000,551.000000,600.000000,0.000000,31.055556
32.000000,45.000000,34.000000,33.000000,33.724138,30.000000,34.000000,35.000000,594.000000,551.000000,600.000000,0.000000,31.275862
32.000000,45.000000,34.000000,33.000000,33.379310,30.000000,34.000000,35.000000,594.000000,551.000000,600.000000,0.000000,31.620690
32.000000,45.000000,34.000000,33.000000,33.034483,30.000000,34.000000,35.000000,594.000000,551.000000,600.000000,0.000000,31.965517
32.000000,45.000000,34.000000,33.000000,33.000000,30.000000,34.000000,35.000000,594.000000,551.000000,600.000000,0.000000,33.730770
32.000000,45.000000,34.000000,33.000000,33.000000,30.000000,34.000000,35.000000,594.000000,551.000000,600.000000,0.000000,35.653846
32.000000,45.000000,34.000000,33.000000,33.000000,30.000000,34.090909,35.000000,594.000000,551.000000,600.000000,0.000000,37.818180
32.000000,45.000000,34.000000,33.000000,33.000000,30.000000,34.393939,35.000000,594.000000,551.000000,600.000000,0.000000,40.545455
32.000000,45.000000,34.000000,33.000000,33.000000,30.000000,34.696970,35.000000,594.000000,551.000000,600.000000,0.000000,43.272728
32.000000,45.000000,34.000000,33.000000,33.000000,30.000000,35.000000,35.000000,594.000000,551.000000,600.000000,0.000000,46.000003
32.000000,45.000000,34.000000,33.000000,33.000000,30.000000,35.000000,35.000000,594.000000,551.000000,600.000000,0.000000,49.181820
32.000000,45.000000,34.000000,33.000000,33.000000,30.000000,35.000000,35.000000,594.000000,551.000000,600.000000,0.000000,52.363637
32.000000,45.000000,34.000000,33.000000,33.000000,30.000000,35.000000,35.000000,594.000000,551.000000,600.000000,0.000000,56.300002
32.000000,45.000000,34.000000,33.000000,33.111112,30.000000,35.000000,35.000000,594.111112,551.000000,600.000000,0.000000,59.111112
32.000000,45.000000,34.000000,33.000000,34.000000,30.000000,35.000000,35.000000,594.818181,551.000000,600.000000,0.000000,60.000000
32.000000,45.000000,34.000000,33.000000,34.000000,30.000000,35.000000,35.000000,594.100000,551.000000,600.000000,0.000000,59.900000
32.000000,45.000000,34.000000,33.000000,34.000000,30.000000,35.000000,35.000000,595.000000,551.000000,600.000000,0.000000,58.888889
32.000000,45.000000,34.000000,33.000000,34.000000,30.000000,34.799999,35.000000,595.000000,551.000000,600.000000,0.000000,57.799999
32.000000,45.000000,34.000000,33.000000,34.000000,30.000000,34.000000,35.000000,595.000000,551.000000,600.000000,0.000000,56.800000
32.000000,45.000000,34.000000,33.000000,34.000000,30.000000,34.000000,35.000000,595.000000,551.000000,600.000000,0.000000,55.636362
32.000000,45.000000,34.000000,33.000000,34.000000,30.000000,34.000000,35.000000,595.000000,551.000000,600.000000,0.000000,53.888888
32.000000,45.000000,34.000000,33.000000,34.000000,30.000000,34.000000,35.000000,595.000000,551.000000,600.000000,0.000000,52.600000
32.000000,45.000000,34.000000,33.000000,34.000000,30.000000,34.000000,35.000000,595.000000,551.000000,600.000000,0.000000,50.846153
32.000000,45.000000,34.000000,33.000000,34.000000,30.000000,34.000000,35.000000,595.000000,551.000000,600.000000,0.000000,50.076923
32.000000,45.000000,34.000000,33.000000,34.000000,30.000000,34.000000,35.000000,594.000000,551.000000,600.000000,0.000000,49.000000
32.000000,45.000000,34.000000,33.000000,34.000000,30.000000,34.000000,35.000000,594.333334,551.000000,600.000000,0.000000,48.333332
32.000000,45.000000,34.000000,33.000000,33.800000,30.000000,34.000000,35.000000,595.000000,551.000000,600.000000,0.000000,46.400000
32.000000,45.000000,34.000000,33.000000,33.000000,30.000000,34.000000,35.000000,595.000000,551.000000,600.000000,0.000000,43.199997
32.000000,45.000000,34.000000,33.000000,33.000000,30.000000,34.000000,35.000000,594.800000,551.000000,600.000000,0.000000,39.400000
32.000000,45.000000,34.000000,33.000000,33.000000,30.000000,34.000000,35.000000,594.000000,551.000000,600.000000,0.000000,36.727273
32.000000,45.000000,34.000000,33.000000,33.000000,30.000000,34.000000,35.000000,594.000000,551.000000,600.000000,0.000000,35.363636
32.000000,45.000000,34.000000,33.000000,33.000000,30.000000,34.000000,35.000000,594.000000,551.000000,600.000000,0.000000,34.000000
32.000000,45.000000,34.000000,33.000000,33.000000,30.000000,34.000000,35.000000,594.000000,551.000000,600.000000,0.000000,33.000000
32.000000,45.000000,34.000000,33.000000,33.000000,30.000000,34.187500,35.000000,594.000000,551.000000,600.000000,0.000000,32.812500
32.000000,45.000000,34.000000,33.000000,33.000000,30.000000,34.812500,35.000000,594.000000,551.000000,600.000000,0.000000,32.187500
32.000000,45.000000,34.000000,33.000000,33.000000,30.000000,35.000000,35.000000,594.000000,551.000000,600.000000,0.000000,32.000000
32.000000,45.272728,34.000000,33.000000,33.000000,30.000000,35.000000,35.000000,594.000000,551.000000,600.000000,0.000000,32.000000
32.000000,46.000000,34.000000,33.000000,33.181819,30.000000,35.000000,35.000000,594.000000,551.000000,600.000000,0.000000,31.818181
32.000000,46.000000,34.000000,33.000000,34.000000,30.000000,35.000000,35.000000,594.111112,551.000000,600.000000,0.000000,31.000000
32.000000,46.000000,34.000000,33.000000,34.000000,30.000000,35.000000,35.000000,595.000000,551.000000,600.000000,0.000000,30.600000
32.000000,46.000000,34.000000,33.000000,34.000000,30.000000,35.000000,35.000000,595.000000,551.000000,600.000000,0.000000,28.399998
32.000000,46.000000,34.000000,33.000000,34.000000,30.000000,35.000000,35.000000,595.000000,551.000000,600.000000,0.000000,25.846154
32.000000,46.000000,34.000000,33.000000,34.000000,30.000000,35.000000,35.000000,595.000000,551.000000,600.000000,0.000000,25.076923
32.000000,46.000000,34.000000,33.000000,34.000000,30.000000,35.024691,36.000000,595.000000,551.000000,600.000000,0.000000,22.802469
32.000000,46.000000,34.000000,33.000000,34.000000,30.000000,35.148148,36.000000,595.000000,551.000000,600.000000,0.000000,21.814815
32.000000,46.000000,34.000000,33.000000,34.000000,30.000000,35.271605,36.000000,595.000000,551.000000,600.000000,0.000000,20.827160
32.000000,46.000000,34.000000,33.000000,34.000000,30.000000,35.395062,36.000000,595.000000,551.000000,600.000000,0.000000,19.839506
32.000000,46.000000,34.000000,33.000000,34.000000,30.000000,35.518519,36.000000,595.000000,551.000000,600.000000,0.000000,18.851851
32.000000,46.000000,34.000000,33.000000,34.000000,30.000000,35.641975,36.000000,595.000000,551.000000,600.000000,0.000000,17.864197
32.000000,46.000000,34.000000,33.000000,34.000000,30.000000,35.765432,36.000000,595.000000,551.000000,600.000000,0.000000,16.876543
32.000000,46.000000,34.000000,33.000000,34.000000,30.000000,35.888889,36.000000,595.000000,551.000000,600.000000,0.000000,15.888888
32.000000,46.000000,34.000000,33.000000,34.000000,30.000000,36.000000,36.000000,594.966667,551.000000,600.000000,0.000000,15.100000
32.000000,46.000000,34.000000,33.000000,34.000000,30.000000,36.000000,36.000000,594.633333,551.000000,600.000000,0.000000,16.100001
32.000000,46.000000,34.000000,33.000000,34.000000,30.000000,36.000000,36.000000,594.300000,551.000000,600.000000,0.000000,17.100001
32.000000,46.000000,34.000000,33.000000,34.000000,30.000000,36.033333,36.000000,594.000000,551.000000,600.000000,0.000000,18.233334
32.000000,46.000000,34.000000,33.000000,34.000000,30.000000,36.366667,36.000000,594.000000,551.000000,600.000000,0.000000,20.566668
32.000000,46.000000,34.000000,33.000000,34.000000,30.000000,36.700000,36.000000,594.000000,551.000000,600.000000,0.000000,22.900000
32.000000,46.000000,34.000000,33.000000,34.000000,30.000000,37.000000,36.000000,594.000000,551.000000,600.000000,0.000000,25.266665
32.000000,46.000000,34.000000,33.000000,34.000000,30.000000,37.000000,36.000000,594.000000,551.000000,600.000000,0.000000,27.933334
32.000000,46.000000,34.000000,33.000000,34.000000,30.000000,37.000000,36.000000,594.000000,551.000000,600.000000,0.000000,30.599999
32.000000,46.000000,34.000000,33.000000,34.000000,30.000000,37.000000,36.000000,594.000000,551.000000,600.000000,0.000000,33.233334
32.000000,46.000000,34.000000,33.000000,34.000000,30.000000,37.000000,36.000000,594.000000,551.000000,600.000000,0.000000,35.566667
32.000000,46.000000,34.000000,33.000000,34.000000,30.000000,37.000000,36.000000,594.000000,551.000000,600.000000,0.000000,37.900000
32.000000,46.000000,34.000000,33.000000,34.000000,30.000000,37.000000,36.000000,594.000000,551.000000,600.000000,0.000000,40.206897
32.000000,46.000000,34.000000,33.000000,34.000000,30.000000,37.000000,36.000000,594.000000,551.000000,600.000000,0.000000,42.275862
32.000000,46.000000,34.000000,33.000000,34.000000,30.000000,37.000000,36.000000,594.000000,551.000000,600.000000,0.000000,44.344828
32.000000,46.000000,34.000000,33.000000,34.000000,30.000000,37.000000,36.000000,594.066667,551.000000,600.000000,0.000000,46.200000
32.000000,46.000000,34.000000,33.000000,34.000000,30.000000,37.000000,36.000000,594.400000,551.000000,600.000000,0.000000,47.200000
32.000000,46.000000,34.000000,33.000000,34.000000,30.000000,37.000000,36.000000,594.733333,551.000000,600.000000,0.000000,48.200000
32.000000,46.000000,34.000000,33.000000,34.000000,30.000000,37.000000,36.000000,595.000000,551.000000,600.000000,0.000000,48.866667
32.000000,46.000000,34.000000,33.000000,34.000000,30.000000,37.000000,36.000000,595.000000,551.000000,600.000000,0.000000,48.200000
32.000000,46.000000,34.000000,33.000000,34.000000,30.000000,37.000000,36.000000,595.000000,551.000000,600.000000,0.000000,47.533333
32.000000,46.066667,34.000000,33.000000,34.000000,30.000000,37.000000,36.000000,595.000000,551.000000,600.000000,0.000000,46.866667
32.000000,46.400000,34.000000,33.000000,34.000000,30.000000,37.000000,36.000000,595.000000,551.000000,600.000000,0.000000,46.200000
32.000000,46.733333,34.000000,33.000000,34.000000,30.000000,37.000000,36.000000,595.000000,551.000000,600.000000,0.000000,45.533333
32.000000,46.933333,34.000000,33.000000,34.000000,30.000000,37.000000,36.000000,595.000000,550.933333,600.000000,0.000000,45.066667
32.000000,46.600000,34.000000,33.000000,34.000000,30.000000,37.000000,36.000000,595.000000,550.600000,600.000000,0.000000,45.400000
32.000000,46.266667,34.000000,33.000000,34.000000,30.000000,37.000000,36.000000,595.000000,550.266667,600.000000,0.000000,45.733333
32.000000,46.086957,34.000000,33.000000,34.000000,30.000000,37.000000,36.000000,595.000000,550.000000,600.000000,0.000000,46.347828
32.000000,46.521739,34.000000,33.000000,34.000000,30.000000,37.000000,36.000000,595.000000,550.000000,600.000000,0.000000,48.086957
32.000000,46.956522,34.000000,33.000000,34.000000,30.000000,37.000000,36.000000,595.000000,550.000000,600.000000,0.000000,49.826086
32.000000,47.000000,34.000000,33.000000,34.000000,30.000000,36.000000,36.000000,595.000000,550.000000,600.000000,0.000000,51.230770
32.000000,47.000000,34.000000,33.000000,34.000000,30.000000,36.000000,36.000000,595.000000,550.000000,600.000000,0.000000,52.000000
32.000000,47.000000,34.000000,33.000000,34.000000,30.000000,36.000000,36.000000,595.000000,550.000000,600.000000,0.000000,55.000002
32.000000,47.000000,34.000000,33.000000,34.000000,30.000000,36.000000,36.000000,595.000000,550.000000,600.000000,0.000000,57.000000
32.000000,47.000000,34.000000,33.000000,34.000000,30.000000,36.000000,36.000000,595.000000,550.000000,600.000000,0.000000,60.000000
32.000000,47.000000,34.000000,33.000000,34.000000,30.000000,36.000000,36.000000,595.000000,550.000000,600.000000,0.000000,62.000000
32.000000,47.000000,34.000000,33.050000,34.050000,30.000000,36.000000,36.000000,595.000000,550.000000,600.000000,0.000000,64.200001
32.000000,47.000000,34.000000,33.550000,34.550000,30.000000,36.000000,36.000000,595.000000,550.000000,600.000000,0.000000,66.200002
32.000000,47.000000,34.000000,33.900000,35.000000,30.000000,36.000000,36.000000,595.000000,550.000000,600.000000,0.000000,68.200001
32.000000,47.000000,34.000000,33.099999,35.000000,30.000000,36.000000,36.000000,595.000000,550.000000,600.000000,0.000000,70.099999
32.000000,47.000000,34.000000,34.000000,35.000000,30.000000,36.000000,36.000000,595.000000,550.000000,600.000000,0.000000,71.142858
32.000000,47.000000,34.333333,34.000000,35.000000,30.000000,36.000000,36.000000,595.000000,550.000000,600.000000,0.000000,72.333333
32.000000,47.000000,35.000000,34.000000,35.000000,30.000000,36.000000,36.000000,595.000000,550.000000,600.000000,0.000000,73.000000
32.000000,47.000000,35.000000,34.000000,35.000000,30.000000,36.000000,36.000000,595.000000,550.000000,600.000000,0.000000,73.200000
32.000000,47.000000,35.000000,34.000000,35.000000,30.000000,36.000000,36.000000,595.000000,550.000000,600.000000,0.000000,74.000000
32.000000,47.000000,35.000000,34.000000,35.000000,30.000000,36.000000,36.000000,595.000000,550.000000,600.000000,0.000000,74.000000
32.000000,47.000000,35.000000,34.000000,35.000000,30.000000,36.000000,36.000000,595.000000,550.000000,600.000000,0.000000,74.000000
32.000000,47.000000,35.000000,34.000000,35.000000,30.000000,36.000000,36.000000,595.000000,550.000000,600.000000,0.000000,74.000000
32.000000,47.000000,35.000000,34.000000,35.000000,30.000000,36.000000,36.000000,595.000000,550.000000,600.000000,0.000000,74.000000
32.000000,47.000000,35.000000,34.000000,35.000000,30.000000,36.000000,36.000000,595.000000,550.000000,600.000000,0.000000,72.833333
32.000000,47.000001,35.000000,34.000000,35.000000,30.000000,36.000000,36.000000,595.000000,550.000000,600.000000,0.000000,71.999999
32.000000,48.000000,35.000000,34.000000,35.000000,30.000000,36.000000,36.000000,595.000000,550.000000,600.000000,0.000000,70.727272
32.000000,48.000000,35.000000,34.000000,35.000000,30.000000,36.000000,36.000000,595.000000,550.000000,600.000000,0.000000,70.000000
32.000000,48.000000,35.000000,34.000000,35.000000,30.000000,36.000000,36.000000,595.000000,550.000000,600.000000,0.000000,70.000000
32.000000,48.000000,35.000000,34.000000,35.000000,30.000000,36.000000,36.000000,542.230770,550.000000,537.153848,35.384602,68.538461
32.000000,48.000000,35.000000,34.000000,35.000000,30.000000,35.999999,36.000000,542.999999,550.000000,541.000000,0.000000,66.999999
32.000000,48.000000,35.000000,34.000000,35.000000,30.000000,35.000000,36.000000,541.900000,550.000000,541.000000,0.000000,65.699999
32.000000,48.000000,35.000000,34.000000,35.000000,30.000000,35.000000,36.000000,541.000000,550.000000,541.000000,0.000000,62.800001
32.000000,48.000000,35.000000,34.000000,35.000000,30.000000,35.000000,36.000000,541.000000,550.000000,541.000000,0.000000,60.736841
32.000000,48.000000,35.000000,34.000000,35.000000,30.000000,35.000000,36.000000,541.000000,550.000000,541.000000,0.000000,58.105263
32.000000,48.000000,35.066667,34.000000,35.000000,30.000000,35.000000,36.000000,544.266681,550.000000,544.933350,2.666678,55.666665
32.000000,48.000000,35.400000,34.000000,35.000000,30.000000,35.000000,36.000000,560.600003,550.000000,564.600004,16.000003,54.000000
32.000000,48.000000,35.733333,34.000000,35.000000,30.000000,35.000000,36.000000,576.933326,550.000000,584.266657,29.333327,52.333334
32.000000,48.000000,36.000000,34.000000,35.000000,30.000000,35.000000,36.000000,590.200000,550.000000,600.000000,38.600000,50.800000
32.000000,48.000000,36.000000,34.000000,35.000000,30.000000,35.000000,36.000000,591.200000,550.000000,600.000000,31.600003,49.800000
32.000000,48.000000,36.000000,34.000000,35.000000,30.000000,35.000000,36.000000,592.200000,550.000000,600.000000,24.599998,48.800000
32.000000,48.000000,36.000000,34.000000,35.000000,30.000000,35.000000,36.000000,593.068966,550.000000,600.000000,17.689655,47.862069
32.000000,48.000000,36.000000,34.000000,35.000000,30.000000,35.000000,36.000000,593.413793,550.000000,600.000000,11.137932,47.172414
32.000000,48.000000,36.000000,34.000000,35.000000,30.000000,35.000000,36.000000,593.758621,550.000000,600.000000,4.586203,46.482758
32.000000,48.000000,35.909091,34.000000,34.909091,30.000000,35.000000,36.000000,594.000000,550.000000,600.000000,0.000000,45.454545
32.000000,48.000000,35.606060,34.000000,34.606060,30.000000,35.000000,36.000000,594.000000,550.000000,600.000000,0.000000,43.636362
32.000000,48.000000,35.303030,34.000000,34.303030,30.000000,35.000000,36.000000,594.000000,550.000000,600.000000,0.000000,41.818181
32.000000,48.000000,35.000000,34.000000,34.000000,30.000000,35.000000,36.000000,594.000000,550.000000,600.000000,0.000000,40.000000
32.000000,48.000000,35.000000,34.000000,34.000000,30.000000,35.000000,36.000000,594.000000,550.344828,600.000000,0.000000,39.310344
32.000000,48.000000,35.000000,34.000000,34.000000,30.000000,35.000000,36.000000,594.000000,550.689655,600.000000,0.000000,38.620690
32.000000,48.000000,35.000000,34.000000,34.000000,30.000000,35.000000,36.000000,594.000000,551.000000,600.000000,0.000000,37.896551
32.000000,48.000000,35.000000,34.000000,34.000000,30.000000,35.000000,36.000000,594.000000,551.000000,600.000000,0.000000,36.862069
32.000000,48.000000,35.000000,34.000000,34.000000,30.000000,35.000000,36.000000,594.000000,551.000000,600.000000,0.000000,35.827586
32.000000,48.000000,35.000000,34.000000,34.000000,30.000000,35.066667,36.000000,594.000000,551.000000,600.000000,0.000000,34.866666
32.000000,48.000000,35.000000,34.000000,34.000000,30.000000,35.400000,36.000000,594.000000,551.000000,600.000000,0.000000,34.200000
32.000000,48.000000,35.000000,34.000000,34.000000,30.000000,35.733334,36.000000,594.000000,551.000000,600.000000,0.000000,33.533333
32.000000,48.000000,35.000000,34.000000,34.000000,30.000000,36.000000,36.000000,594.000000,551.000000,600.000000,0.000000,32.866667
32.000000,48.000000,35.000000,34.000000,34.000000,30.000000,36.000000,36.000000,594.000000,551.000000,600.000000,0.000000,32.200000
32.000000,48.000000,35.000000,34.000000,34.000000,30.000000,36.000000,36.000000,594.000000,551.000000,600.000000,0.000000,31.533333
32.000000,48.000000,35.000000,34.000000,34.064516,30.000000,36.000000,36.000000,594.000000,551.000000,600.000000,0.000000,30.225807
32.000000,48.000000,35.000000,34.000000,34.387097,30.000000,36.000000,36.000000,594.000000,551.000000,600.000000,0.000000,26.354839
32.000000,48.000000,35.000000,34.000000,34.709678,30.000000,36.000000,36.000000,594.000000,551.000000,600.000000,0.000000,22.483868
32.000000,48.000000,35.000000,34.000000,35.000000,30.000000,36.034483,36.034483,593.724137,551.000000,599.172410,0.000000,18.965517
32.000000,48.000000,35.000000,34.000000,35.000000,30.000000,36.379311,36.379311,590.965515,551.000000,590.896544,0.000000,18.620689
32.000000,48.000000,35.000000,34.000000,35.000000,30.000000,36.724138,36.724138,588.206895,551.000000,582.620686,0.000000,18.275862
32.000000,48.000000,35.000000,34.000000,35.000000,30.000000,37.000000,37.000000,581.793106,551.000000,572.482760,0.000000,17.517242
